# STATION: WBB
# STATION NAME: U of U William Browning Building
# LATITUDE: 40.76623
# LONGITUDE: -111.84755
# ELEVATION [ft]: 4806
# STATE: UT
Station_ID,Date_Time,air_temp_set_1
,,Fahrenheit
WBB,2018-10-21T02:00:00Z,56.44
WBB,2018-10-21T02:01:00Z,56.53
WBB,2018-10-21T02:02:00Z,56.57
WBB,2018-10-21T02:03:00Z,56.66
WBB,2018-10-21T02:04:00Z,56.62
WBB,2018-10-21T02:05:00Z,56.57
WBB,2018-10-21T02:06:00Z,56.55
WBB,2018-10-21T02:07:00Z,56.59
WBB,2018-10-21T02:08:00Z,56.57
WBB,2018-10-21T02:09:00Z,56.53
WBB,2018-10-21T02:10:00Z,56.48
WBB,2018-10-21T02:11:00Z,56.5
WBB,2018-10-21T02:12:00Z,56.52
WBB,2018-10-21T02:13:00Z,56.59
WBB,2018-10-21T02:14:00Z,56.57
WBB,2018-10-21T02:15:00Z,56.62
WBB,2018-10-21T02:16:00Z,56.64
WBB,2018-10-21T02:17:00Z,56.52
WBB,2018-10-21T02:18:00Z,56.43
WBB,2018-10-21T02:19:00Z,56.39
WBB,2018-10-21T02:20:00Z,56.37
WBB,2018-10-21T02:21:00Z,56.35
WBB,2018-10-21T02:22:00Z,56.41
WBB,2018-10-21T02:23:00Z,56.46
WBB,2018-10-21T02:24:00Z,56.46
WBB,2018-10-21T02:25:00Z,56.37
WBB,2018-10-21T02:26:00Z,56.19
WBB,2018-10-21T02:27:00Z,55.99
WBB,2018-10-21T02:28:00Z,55.76
WBB,2018-10-21T02:29:00Z,55.56
WBB,2018-10-21T02:30:00Z,55.45
WBB,2018-10-21T02:31:00Z,55.31
WBB,2018-10-21T02:32:00Z,55.29
WBB,2018-10-21T02:33:00Z,55.22
WBB,2018-10-21T02:34:00Z,55.17
WBB,2018-10-21T02:35:00Z,55.08
WBB,2018-10-21T02:36:00Z,55.04
WBB,2018-10-21T02:37:00Z,55.04
WBB,2018-10-21T02:38:00Z,55.09
WBB,2018-10-21T02:39:00Z,55.22
WBB,2018-10-21T02:40:00Z,55.26
WBB,2018-10-21T02:41:00Z,55.22
WBB,2018-10-21T02:42:00Z,55.2
WBB,2018-10-21T02:43:00Z,55.24
WBB,2018-10-21T02:44:00Z,55.35
WBB,2018-10-21T02:45:00Z,55.56
WBB,2018-10-21T02:46:00Z,55.67
WBB,2018-10-21T02:47:00Z,55.71
WBB,2018-10-21T02:48:00Z,55.74
WBB,2018-10-21T02:49:00Z,55.83
WBB,2018-10-21T02:50:00Z,55.9
WBB,2018-10-21T02:51:00Z,55.99
WBB,2018-10-21T02:52:00Z,56.07
WBB,2018-10-21T02:53:00Z,56.12
WBB,2018-10-21T02:54:00Z,56.14
WBB,2018-10-21T02:55:00Z,56.16
WBB,2018-10-21T02:56:00Z,56.16
WBB,2018-10-21T02:57:00Z,56.08
WBB,2018-10-21T02:58:00Z,56.07
WBB,2018-10-21T02:59:00Z,56.05
WBB,2018-10-21T03:00:00Z,56.25
WBB,2018-10-21T03:01:00Z,56.37
WBB,2018-10-21T03:02:00Z,56.46
WBB,2018-10-21T03:03:00Z,56.48
WBB,2018-10-21T03:04:00Z,56.43
WBB,2018-10-21T03:05:00Z,56.32
WBB,2018-10-21T03:06:00Z,56.14
WBB,2018-10-21T03:07:00Z,55.92
WBB,2018-10-21T03:08:00Z,55.76
WBB,2018-10-21T03:09:00Z,55.65
WBB,2018-10-21T03:10:00Z,55.54
WBB,2018-10-21T03:11:00Z,55.45
WBB,2018-10-21T03:12:00Z,55.42
WBB,2018-10-21T03:13:00Z,55.45
WBB,2018-10-21T03:14:00Z,55.33
WBB,2018-10-21T03:15:00Z,55.33
WBB,2018-10-21T03:16:00Z,55.29
WBB,2018-10-21T03:17:00Z,55.24
WBB,2018-10-21T03:18:00Z,55.17
WBB,2018-10-21T03:19:00Z,55.22
WBB,2018-10-21T03:20:00Z,55.26
WBB,2018-10-21T03:21:00Z,55.18
WBB,2018-10-21T03:22:00Z,55.11
WBB,2018-10-21T03:23:00Z,54.99
WBB,2018-10-21T03:24:00Z,54.88
WBB,2018-10-21T03:25:00Z,54.91
WBB,2018-10-21T03:26:00Z,54.88
WBB,2018-10-21T03:27:00Z,54.81
WBB,2018-10-21T03:28:00Z,54.72
WBB,2018-10-21T03:29:00Z,54.68
WBB,2018-10-21T03:30:00Z,54.77
WBB,2018-10-21T03:31:00Z,54.82
WBB,2018-10-21T03:32:00Z,54.97
WBB,2018-10-21T03:33:00Z,55.11
WBB,2018-10-21T03:34:00Z,55.26
WBB,2018-10-21T03:35:00Z,55.29
WBB,2018-10-21T03:36:00Z,55.24
WBB,2018-10-21T03:37:00Z,55.15
WBB,2018-10-21T03:38:00Z,55.09
WBB,2018-10-21T03:39:00Z,55.09
WBB,2018-10-21T03:40:00Z,55.09
WBB,2018-10-21T03:41:00Z,55.13
WBB,2018-10-21T03:42:00Z,55.13
WBB,2018-10-21T03:43:00Z,55.11
WBB,2018-10-21T03:44:00Z,55.09
WBB,2018-10-21T03:45:00Z,55.08
WBB,2018-10-21T03:46:00Z,55.02
WBB,2018-10-21T03:47:00Z,55.0
WBB,2018-10-21T03:48:00Z,54.99
WBB,2018-10-21T03:49:00Z,55.0
WBB,2018-10-21T03:50:00Z,55.0
WBB,2018-10-21T03:51:00Z,55.0
WBB,2018-10-21T03:52:00Z,55.04
WBB,2018-10-21T03:53:00Z,55.02
WBB,2018-10-21T03:54:00Z,55.0
WBB,2018-10-21T03:55:00Z,54.95
WBB,2018-10-21T03:56:00Z,54.84
WBB,2018-10-21T03:57:00Z,54.73
WBB,2018-10-21T03:58:00Z,54.68
WBB,2018-10-21T03:59:00Z,54.75
WBB,2018-10-21T04:00:00Z,54.75
WBB,2018-10-21T04:01:00Z,54.84
WBB,2018-10-21T04:02:00Z,54.97
WBB,2018-10-21T04:03:00Z,54.99
WBB,2018-10-21T04:04:00Z,54.93
WBB,2018-10-21T04:05:00Z,54.86
WBB,2018-10-21T04:06:00Z,54.77
WBB,2018-10-21T04:07:00Z,54.81
WBB,2018-10-21T04:08:00Z,54.81
WBB,2018-10-21T04:09:00Z,54.88
WBB,2018-10-21T04:10:00Z,54.88
WBB,2018-10-21T04:11:00Z,54.81
WBB,2018-10-21T04:12:00Z,54.75
WBB,2018-10-21T04:13:00Z,54.68
WBB,2018-10-21T04:14:00Z,54.64
WBB,2018-10-21T04:15:00Z,54.73
WBB,2018-10-21T04:16:00Z,54.9
WBB,2018-10-21T04:17:00Z,54.93
WBB,2018-10-21T04:18:00Z,54.97
WBB,2018-10-21T04:19:00Z,55.15
WBB,2018-10-21T04:20:00Z,55.36
WBB,2018-10-21T04:21:00Z,55.45
WBB,2018-10-21T04:22:00Z,55.49
WBB,2018-10-21T04:23:00Z,55.58
WBB,2018-10-21T04:24:00Z,55.76
WBB,2018-10-21T04:25:00Z,55.94
WBB,2018-10-21T04:26:00Z,55.96
WBB,2018-10-21T04:27:00Z,55.9
WBB,2018-10-21T04:28:00Z,55.96
WBB,2018-10-21T04:29:00Z,56.12
WBB,2018-10-21T04:30:00Z,56.17
WBB,2018-10-21T04:31:00Z,56.21
WBB,2018-10-21T04:32:00Z,56.28
WBB,2018-10-21T04:33:00Z,56.41
WBB,2018-10-21T04:34:00Z,56.46
WBB,2018-10-21T04:35:00Z,56.32
WBB,2018-10-21T04:36:00Z,56.25
WBB,2018-10-21T04:37:00Z,56.12
WBB,2018-10-21T04:38:00Z,55.94
WBB,2018-10-21T04:39:00Z,55.74
WBB,2018-10-21T04:40:00Z,55.69
WBB,2018-10-21T04:41:00Z,55.58
WBB,2018-10-21T04:42:00Z,55.27
WBB,2018-10-21T04:43:00Z,55.08
WBB,2018-10-21T04:44:00Z,55.2
WBB,2018-10-21T04:45:00Z,55.13
WBB,2018-10-21T04:46:00Z,54.91
WBB,2018-10-21T04:47:00Z,54.9
WBB,2018-10-21T04:48:00Z,55.2
WBB,2018-10-21T04:49:00Z,55.44
WBB,2018-10-21T04:50:00Z,55.42
WBB,2018-10-21T04:51:00Z,55.38
WBB,2018-10-21T04:52:00Z,55.38
WBB,2018-10-21T04:53:00Z,55.49
WBB,2018-10-21T04:54:00Z,55.69
WBB,2018-10-21T04:55:00Z,55.71
WBB,2018-10-21T04:56:00Z,55.47
WBB,2018-10-21T04:57:00Z,55.27
WBB,2018-10-21T04:58:00Z,55.27
WBB,2018-10-21T04:59:00Z,55.35
WBB,2018-10-21T05:00:00Z,55.36
WBB,2018-10-21T05:01:00Z,55.36
WBB,2018-10-21T05:02:00Z,55.35
WBB,2018-10-21T05:03:00Z,55.47
WBB,2018-10-21T05:04:00Z,55.76
WBB,2018-10-21T05:05:00Z,56.07
WBB,2018-10-21T05:06:00Z,56.28
WBB,2018-10-21T05:07:00Z,56.43
WBB,2018-10-21T05:08:00Z,56.48
WBB,2018-10-21T05:09:00Z,56.39
WBB,2018-10-21T05:10:00Z,56.14
WBB,2018-10-21T05:11:00Z,55.96
WBB,2018-10-21T05:12:00Z,55.9
WBB,2018-10-21T05:13:00Z,56.03
WBB,2018-10-21T05:14:00Z,56.26
WBB,2018-10-21T05:15:00Z,56.37
WBB,2018-10-21T05:16:00Z,56.28
WBB,2018-10-21T05:17:00Z,56.19
WBB,2018-10-21T05:18:00Z,56.23
WBB,2018-10-21T05:19:00Z,56.21
WBB,2018-10-21T05:20:00Z,56.16
WBB,2018-10-21T05:21:00Z,56.08
WBB,2018-10-21T05:22:00Z,55.99
WBB,2018-10-21T05:23:00Z,55.98
WBB,2018-10-21T05:24:00Z,55.99
WBB,2018-10-21T05:25:00Z,55.98
WBB,2018-10-21T05:26:00Z,56.16
WBB,2018-10-21T05:27:00Z,56.37
WBB,2018-10-21T05:28:00Z,56.5
WBB,2018-10-21T05:29:00Z,56.44
WBB,2018-10-21T05:30:00Z,56.21
WBB,2018-10-21T05:31:00Z,56.14
WBB,2018-10-21T05:32:00Z,56.43
WBB,2018-10-21T05:33:00Z,56.68
WBB,2018-10-21T05:34:00Z,56.61
WBB,2018-10-21T05:35:00Z,56.34
WBB,2018-10-21T05:36:00Z,56.12
WBB,2018-10-21T05:37:00Z,55.94
WBB,2018-10-21T05:38:00Z,55.78
WBB,2018-10-21T05:39:00Z,55.78
WBB,2018-10-21T05:40:00Z,55.71
WBB,2018-10-21T05:41:00Z,55.65
WBB,2018-10-21T05:42:00Z,55.74
WBB,2018-10-21T05:43:00Z,55.76
WBB,2018-10-21T05:44:00Z,55.74
WBB,2018-10-21T05:45:00Z,55.72
WBB,2018-10-21T05:46:00Z,55.78
WBB,2018-10-21T05:47:00Z,56.07
WBB,2018-10-21T05:48:00Z,56.3
WBB,2018-10-21T05:49:00Z,56.55
WBB,2018-10-21T05:50:00Z,56.64
WBB,2018-10-21T05:51:00Z,56.61
WBB,2018-10-21T05:52:00Z,56.48
WBB,2018-10-21T05:53:00Z,56.37
WBB,2018-10-21T05:54:00Z,56.25
WBB,2018-10-21T05:55:00Z,56.1
WBB,2018-10-21T05:56:00Z,55.99
WBB,2018-10-21T05:57:00Z,56.1
WBB,2018-10-21T05:58:00Z,56.32
WBB,2018-10-21T05:59:00Z,56.32
WBB,2018-10-21T06:00:00Z,56.23
WBB,2018-10-21T06:01:00Z,56.26
WBB,2018-10-21T06:02:00Z,56.16
WBB,2018-10-21T06:03:00Z,55.94
WBB,2018-10-21T06:04:00Z,55.89
WBB,2018-10-21T06:05:00Z,55.78
WBB,2018-10-21T06:06:00Z,55.62
WBB,2018-10-21T06:07:00Z,55.54
WBB,2018-10-21T06:08:00Z,55.56
WBB,2018-10-21T06:09:00Z,55.45
WBB,2018-10-21T06:10:00Z,55.31
WBB,2018-10-21T06:11:00Z,55.27
WBB,2018-10-21T06:12:00Z,55.27
WBB,2018-10-21T06:13:00Z,55.29
WBB,2018-10-21T06:14:00Z,55.33
WBB,2018-10-21T06:15:00Z,55.26
WBB,2018-10-21T06:16:00Z,55.26
WBB,2018-10-21T06:17:00Z,55.26
WBB,2018-10-21T06:18:00Z,55.18
WBB,2018-10-21T06:19:00Z,55.09
WBB,2018-10-21T06:20:00Z,55.09
WBB,2018-10-21T06:21:00Z,54.93
WBB,2018-10-21T06:22:00Z,54.84
WBB,2018-10-21T06:23:00Z,54.77
WBB,2018-10-21T06:24:00Z,54.84
WBB,2018-10-21T06:25:00Z,55.24
WBB,2018-10-21T06:26:00Z,55.69
WBB,2018-10-21T06:27:00Z,55.96
WBB,2018-10-21T06:28:00Z,55.96
WBB,2018-10-21T06:29:00Z,55.83
WBB,2018-10-21T06:30:00Z,55.74
WBB,2018-10-21T06:31:00Z,55.94
WBB,2018-10-21T06:32:00Z,56.19
WBB,2018-10-21T06:33:00Z,56.32
WBB,2018-10-21T06:34:00Z,56.57
WBB,2018-10-21T06:35:00Z,57.11
WBB,2018-10-21T06:36:00Z,57.54
WBB,2018-10-21T06:37:00Z,57.81
WBB,2018-10-21T06:38:00Z,57.96
WBB,2018-10-21T06:39:00Z,58.01
WBB,2018-10-21T06:40:00Z,58.15
WBB,2018-10-21T06:41:00Z,58.44
WBB,2018-10-21T06:42:00Z,58.55
WBB,2018-10-21T06:43:00Z,58.17
WBB,2018-10-21T06:44:00Z,57.69
WBB,2018-10-21T06:45:00Z,57.25
WBB,2018-10-21T06:46:00Z,57.02
WBB,2018-10-21T06:47:00Z,57.16
WBB,2018-10-21T06:48:00Z,57.24
WBB,2018-10-21T06:49:00Z,57.58
WBB,2018-10-21T06:50:00Z,58.1
WBB,2018-10-21T06:51:00Z,58.41
WBB,2018-10-21T06:52:00Z,58.64
WBB,2018-10-21T06:53:00Z,58.69
WBB,2018-10-21T06:54:00Z,59.05
WBB,2018-10-21T06:55:00Z,59.34
WBB,2018-10-21T06:56:00Z,59.86
WBB,2018-10-21T06:57:00Z,60.03
WBB,2018-10-21T06:58:00Z,60.03
WBB,2018-10-21T06:59:00Z,59.92
WBB,2018-10-21T07:00:00Z,59.9
WBB,2018-10-21T07:01:00Z,59.99
WBB,2018-10-21T07:02:00Z,60.01
WBB,2018-10-21T07:03:00Z,59.9
WBB,2018-10-21T07:04:00Z,59.7
WBB,2018-10-21T07:05:00Z,59.52
WBB,2018-10-21T07:06:00Z,59.52
WBB,2018-10-21T07:07:00Z,59.74
WBB,2018-10-21T07:08:00Z,59.92
WBB,2018-10-21T07:09:00Z,60.08
WBB,2018-10-21T07:10:00Z,60.19
WBB,2018-10-21T07:11:00Z,60.17
WBB,2018-10-21T07:12:00Z,60.13
WBB,2018-10-21T07:13:00Z,60.13
WBB,2018-10-21T07:14:00Z,60.04
WBB,2018-10-21T07:15:00Z,59.92
WBB,2018-10-21T07:16:00Z,59.83
WBB,2018-10-21T07:17:00Z,59.9
WBB,2018-10-21T07:18:00Z,60.01
WBB,2018-10-21T07:19:00Z,60.08
WBB,2018-10-21T07:20:00Z,60.22
WBB,2018-10-21T07:21:00Z,60.35
WBB,2018-10-21T07:22:00Z,60.49
WBB,2018-10-21T07:23:00Z,60.55
WBB,2018-10-21T07:24:00Z,60.57
WBB,2018-10-21T07:25:00Z,60.48
WBB,2018-10-21T07:26:00Z,60.3
WBB,2018-10-21T07:27:00Z,60.19
WBB,2018-10-21T07:28:00Z,60.06
WBB,2018-10-21T07:29:00Z,59.95
WBB,2018-10-21T07:30:00Z,59.99
WBB,2018-10-21T07:31:00Z,60.04
WBB,2018-10-21T07:32:00Z,60.08
WBB,2018-10-21T07:33:00Z,60.13
WBB,2018-10-21T07:34:00Z,60.15
WBB,2018-10-21T07:35:00Z,60.13
WBB,2018-10-21T07:36:00Z,60.15
WBB,2018-10-21T07:37:00Z,60.06
WBB,2018-10-21T07:38:00Z,59.92
WBB,2018-10-21T07:39:00Z,59.65
WBB,2018-10-21T07:40:00Z,59.47
WBB,2018-10-21T07:41:00Z,59.4
WBB,2018-10-21T07:42:00Z,59.2
WBB,2018-10-21T07:43:00Z,58.98
WBB,2018-10-21T07:44:00Z,58.71
WBB,2018-10-21T07:45:00Z,58.51
WBB,2018-10-21T07:46:00Z,58.35
WBB,2018-10-21T07:47:00Z,58.23
WBB,2018-10-21T07:48:00Z,58.1
WBB,2018-10-21T07:49:00Z,57.88
WBB,2018-10-21T07:50:00Z,57.7
WBB,2018-10-21T07:51:00Z,57.79
WBB,2018-10-21T07:52:00Z,58.03
WBB,2018-10-21T07:53:00Z,58.32
WBB,2018-10-21T07:54:00Z,58.42
WBB,2018-10-21T07:55:00Z,58.57
WBB,2018-10-21T07:56:00Z,58.35
WBB,2018-10-21T07:57:00Z,58.14
WBB,2018-10-21T07:58:00Z,58.12
WBB,2018-10-21T07:59:00Z,58.12
WBB,2018-10-21T08:00:00Z,57.92
WBB,2018-10-21T08:01:00Z,57.74
WBB,2018-10-21T08:02:00Z,57.56
WBB,2018-10-21T08:03:00Z,57.52
WBB,2018-10-21T08:04:00Z,57.38
WBB,2018-10-21T08:05:00Z,57.24
WBB,2018-10-21T08:06:00Z,57.07
WBB,2018-10-21T08:07:00Z,56.88
WBB,2018-10-21T08:08:00Z,56.7
